seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,n_iters,converged,rigid_dev,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
70,950.0602887428709,676.1085551552931,667.451701542523,1955.3085355885034,0.12202830053487837,0.07279193834551413,0.09793998082159022,1.787580051507484,1.3414272390000406,,,,,,,,,deltaC0.2,EKF-B
71,947.9535668616884,678.7179023006946,661.7839330342965,1944.0155318123864,0.12372161055977185,0.07148062508252583,0.10098295478601935,1.903973603754058,0.9678838250001718,,,,,,,,,deltaC0.2,EKF-B
72,943.0027655059681,676.1971381058662,657.2759284876786,1939.6606606477328,0.11502279625284048,0.07060493897900062,0.0908030079325242,1.1383518382315974,1.4045944190002047,,,,,,,,,deltaC0.2,EKF-B
73,944.9902733378455,686.1611763826559,649.7610766491832,1938.6401735075153,0.1735699715742489,0.07791065929141268,0.15510146421314974,2.6338722685705354,1.395386165000673,,,,,,,,,deltaC0.2,EKF-B
74,945.5145932592735,671.6645987315819,665.4806630376216,1947.6915071520611,0.13793779867162698,0.07136951379920661,0.11803909861753079,2.000825060026532,1.3635951379983453,,,,,,,,,deltaC0.2,EKF-B
75,951.0769767739457,681.8261798650705,663.0689829874964,1950.9345881545257,0.10955325769392671,0.07090814758395643,0.08351018427451688,0.9654025208271233,1.4044593869984965,,,,,,,,,deltaC0.2,EKF-B
76,952.0076636009344,687.9896978537263,658.0188197932094,1947.9418305908712,0.11791785417315938,0.07140776585555873,0.0938378991043607,1.359680563891199,1.8822302549997403,,,,,,,,,deltaC0.2,EKF-B
77,955.9234541468591,689.4891903906928,662.1135148314443,1938.7318291974882,0.2828033964955951,0.10047542668333746,0.2643528885831325,2.482922634797757,1.4488441049979883,,,,,,,,,deltaC0.2,EKF-B
78,954.87431744098,691.5053316601063,658.4871588679798,1953.8448661976906,0.11136275988795742,0.07303917818959262,0.08406511011859674,1.0455051536544702,2.0813866190001136,,,,,,,,,deltaC0.2,EKF-B
79,966.7586672407892,723.8831915389052,640.7928258748188,1940.6545424303022,0.13827340001427224,0.080179064266754,0.11265367639280434,1.7856589185975016,1.0508699909987627,,,,,,,,,deltaC0.2,EKF-B
